Date,Price,Open,High,Low,Change %,days
6/23/2014,1.3605,1.3596,1.3615,1.3575,0.04%,3776
6/24/2014,1.3605,1.3603,1.3628,1.3582,0.00%,3777
6/25/2014,1.363,1.3607,1.3652,1.3599,0.18%,3778
6/26/2014,1.3611,1.3628,1.3641,1.3575,-0.14%,3779
6/27/2014,1.3649,1.3611,1.3652,1.3609,0.28%,3780
6/30/2014,1.3692,1.3646,1.3698,1.3639,0.32%,3781
7/1/2014,1.3679,1.3692,1.3701,1.3675,-0.09%,3782
7/2/2014,1.366,1.3679,1.3684,1.3642,-0.14%,3783
7/3/2014,1.3611,1.3659,1.3665,1.3596,-0.36%,3784
7/4/2014,1.3596,1.3613,1.3613,1.3586,-0.11%,3785
7/7/2014,1.3605,1.3596,1.3611,1.3575,0.07%,3786
7/8/2014,1.3613,1.3605,1.3619,1.3588,0.06%,3787
7/9/2014,1.3645,1.3613,1.3648,1.3601,0.24%,3788
7/10/2014,1.361,1.3644,1.3651,1.3589,-0.26%,3789
7/11/2014,1.3609,1.3609,1.3625,1.3591,-0.01%,3790
7/14/2014,1.362,1.3602,1.364,1.3597,0.08%,3791
7/15/2014,1.3572,1.362,1.3628,1.3561,-0.35%,3792
7/16/2014,1.3525,1.3567,1.3575,1.3519,-0.35%,3793
7/17/2014,1.3527,1.3525,1.3541,1.3516,0.01%,3794
7/18/2014,1.3525,1.3525,1.3535,1.3491,-0.01%,3795
7/21/2014,1.3523,1.3527,1.355,1.3512,-0.01%,3796
7/22/2014,1.3466,1.3525,1.3531,1.346,-0.42%,3797
7/23/2014,1.3465,1.3465,1.3475,1.3454,-0.01%,3798
7/24/2014,1.3464,1.3463,1.3485,1.3437,-0.01%,3799
7/25/2014,1.3432,1.3466,1.3478,1.3422,-0.24%,3800
7/28/2014,1.3441,1.3432,1.3445,1.3426,0.07%,3801
7/29/2014,1.341,1.344,1.3445,1.3403,-0.23%,3802
7/30/2014,1.3397,1.3409,1.3416,1.3366,-0.10%,3803
7/31/2014,1.3389,1.3396,1.3401,1.3371,-0.06%,3804
8/1/2014,1.343,1.3392,1.3445,1.3378,0.31%,3805
8/4/2014,1.3422,1.3427,1.3434,1.3408,-0.06%,3806
8/5/2014,1.3376,1.3422,1.3425,1.3358,-0.34%,3807
8/6/2014,1.3382,1.3377,1.3388,1.3333,0.04%,3808
8/7/2014,1.3363,1.3384,1.3394,1.3337,-0.14%,3809
8/8/2014,1.3411,1.3363,1.3433,1.3343,0.36%,3810
8/11/2014,1.3386,1.3401,1.3415,1.3378,-0.19%,3811
8/12/2014,1.3369,1.3386,1.3386,1.3335,-0.13%,3812
8/13/2014,1.3365,1.3369,1.3415,1.3342,-0.03%,3813
8/14/2014,1.3365,1.3365,1.3409,1.3348,0.00%,3814
8/15/2014,1.3399,1.3366,1.3412,1.3358,0.25%,3815
8/18/2014,1.3363,1.3393,1.34,1.3352,-0.27%,3816
8/19/2014,1.332,1.3363,1.3366,1.3312,-0.32%,3817
8/20/2014,1.326,1.3321,1.3327,1.3255,-0.45%,3818
8/21/2014,1.3282,1.326,1.3289,1.3242,0.17%,3819
8/22/2014,1.3243,1.3283,1.3298,1.322,-0.29%,3820
8/25/2014,1.3192,1.322,1.322,1.3184,-0.39%,3821
8/26/2014,1.3169,1.3193,1.3216,1.3165,-0.17%,3822
8/27/2014,1.3193,1.3168,1.3211,1.3152,0.18%,3823
8/28/2014,1.3183,1.3193,1.3221,1.3159,-0.08%,3824
8/29/2014,1.3133,1.3178,1.3197,1.3131,-0.38%,3825
9/1/2014,1.3128,1.3138,1.3146,1.3118,-0.04%,3826
9/2/2014,1.3133,1.313,1.3139,1.311,0.04%,3827
9/3/2014,1.3151,1.3131,1.3161,1.3122,0.14%,3828
9/4/2014,1.2945,1.3147,1.3155,1.2919,-1.57%,3829
9/5/2014,1.295,1.2944,1.2986,1.2921,0.04%,3830
9/8/2014,1.2897,1.2943,1.2963,1.2882,-0.41%,3831
9/9/2014,1.2938,1.2898,1.2959,1.286,0.32%,3832
9/10/2014,1.2917,1.2936,1.2963,1.2883,-0.16%,3833
9/11/2014,1.2926,1.2917,1.2952,1.2896,0.07%,3834
9/12/2014,1.2965,1.2925,1.298,1.2909,0.30%,3835
9/15/2014,1.2942,1.2976,1.2982,1.2908,-0.18%,3836
9/16/2014,1.296,1.2938,1.2995,1.2922,0.14%,3837
9/17/2014,1.2866,1.2959,1.2982,1.2851,-0.73%,3838
9/18/2014,1.2923,1.2865,1.2931,1.2834,0.44%,3839
9/19/2014,1.2829,1.2923,1.293,1.2827,-0.73%,3840
9/22/2014,1.285,1.2827,1.2868,1.2815,0.16%,3841
9/23/2014,1.2847,1.2851,1.2903,1.2842,-0.02%,3842
9/24/2014,1.278,1.2846,1.2864,1.2774,-0.52%,3843
9/25/2014,1.275,1.278,1.2784,1.2698,-0.23%,3844
9/26/2014,1.2685,1.2752,1.2761,1.2677,-0.51%,3845
9/29/2014,1.2685,1.2685,1.2716,1.2664,0.00%,3846
9/30/2014,1.2632,1.2684,1.2703,1.2571,-0.42%,3847
10/1/2014,1.2624,1.2631,1.264,1.2584,-0.06%,3848
10/2/2014,1.2668,1.2622,1.2698,1.2612,0.35%,3849
10/3/2014,1.2517,1.2668,1.2676,1.25,-1.19%,3850
10/6/2014,1.2654,1.251,1.2677,1.2504,1.09%,3851
10/7/2014,1.267,1.2656,1.2683,1.2584,0.13%,3852
10/8/2014,1.2734,1.2669,1.2749,1.2622,0.51%,3853
10/9/2014,1.2691,1.2732,1.2792,1.2664,-0.34%,3854
10/10/2014,1.2628,1.2691,1.2716,1.2605,-0.50%,3855
10/13/2014,1.2753,1.2637,1.2762,1.2619,0.99%,3856
10/14/2014,1.2659,1.2752,1.2769,1.264,-0.74%,3857
10/15/2014,1.2837,1.2659,1.2886,1.2624,1.41%,3858
10/16/2014,1.2809,1.2837,1.2847,1.2706,-0.22%,3859
10/17/2014,1.2763,1.2811,1.2837,1.2744,-0.36%,3860
10/20/2014,1.2799,1.2758,1.2817,1.2731,0.28%,3861
10/21/2014,1.2715,1.2801,1.2841,1.2713,-0.66%,3862
10/22/2014,1.2649,1.2716,1.274,1.2636,-0.52%,3863
10/23/2014,1.2647,1.2651,1.2679,1.2614,-0.02%,3864
10/24/2014,1.267,1.2645,1.2696,1.2633,0.18%,3865
10/27/2014,1.2698,1.2683,1.2725,1.2666,0.22%,3866
10/28/2014,1.2734,1.2698,1.2765,1.2683,0.28%,3867
10/29/2014,1.2632,1.2735,1.2772,1.2631,-0.80%,3868
10/30/2014,1.2613,1.2631,1.264,1.2547,-0.15%,3869
10/31/2014,1.2525,1.2612,1.2618,1.2485,-0.70%,3870
11/3/2014,1.2483,1.2515,1.2517,1.2441,-0.34%,3871
11/4/2014,1.2546,1.2483,1.2578,1.2481,0.50%,3872
11/5/2014,1.2486,1.2546,1.2568,1.2457,-0.48%,3873
11/6/2014,1.2375,1.2487,1.2535,1.2365,-0.89%,3874
11/7/2014,1.2454,1.2376,1.2471,1.2359,0.64%,3875
11/10/2014,1.2421,1.2452,1.251,1.2417,-0.26%,3876
11/11/2014,1.2475,1.2421,1.25,1.2394,0.43%,3877
11/12/2014,1.2439,1.2476,1.2499,1.2418,-0.29%,3878
11/13/2014,1.2477,1.2439,1.2492,1.2426,0.31%,3879
11/14/2014,1.2523,1.2477,1.2548,1.2399,0.37%,3880
11/17/2014,1.245,1.2526,1.2578,1.2444,-0.58%,3881
11/18/2014,1.2537,1.245,1.2546,1.2442,0.70%,3882
11/19/2014,1.2554,1.2537,1.26,1.2512,0.14%,3883
11/20/2014,1.254,1.2555,1.2576,1.2504,-0.11%,3884
11/21/2014,1.239,1.2541,1.2571,1.2376,-1.20%,3885
11/24/2014,1.2443,1.2376,1.2445,1.2357,0.43%,3886
11/25/2014,1.2475,1.2443,1.2487,1.2401,0.26%,3887
11/26/2014,1.2506,1.2475,1.2532,1.2443,0.25%,3888
11/27/2014,1.2467,1.2506,1.2524,1.2464,-0.31%,3889
11/28/2014,1.2452,1.2468,1.2492,1.2427,-0.12%,3890
12/1/2014,1.247,1.2456,1.2507,1.2419,0.14%,3891
12/2/2014,1.2383,1.2471,1.2478,1.2377,-0.70%,3892
12/3/2014,1.2311,1.2382,1.2391,1.23,-0.58%,3893
12/4/2014,1.2379,1.2313,1.2458,1.2282,0.55%,3894
12/5/2014,1.2285,1.238,1.2393,1.2271,-0.76%,3895
12/8/2014,1.2317,1.2278,1.2344,1.2246,0.26%,3896
12/9/2014,1.2375,1.2317,1.2448,1.2292,0.47%,3897
12/10/2014,1.2448,1.2374,1.2449,1.2361,0.59%,3898
12/11/2014,1.2411,1.2448,1.2496,1.237,-0.30%,3899
12/12/2014,1.2462,1.2413,1.2487,1.2384,0.41%,3900
12/15/2014,1.2437,1.2462,1.2485,1.2414,-0.20%,3901
12/16/2014,1.2511,1.2437,1.2571,1.2433,0.59%,3902
12/17/2014,1.2343,1.2512,1.2517,1.2322,-1.34%,3903
12/18/2014,1.2286,1.2342,1.2353,1.2265,-0.46%,3904
12/19/2014,1.2228,1.2288,1.2305,1.2222,-0.47%,3905
12/22/2014,1.2231,1.2226,1.2273,1.2216,0.02%,3906
12/23/2014,1.2172,1.2231,1.2247,1.2165,-0.48%,3907
12/24/2014,1.2195,1.2172,1.2222,1.217,0.19%,3908
12/25/2014,1.2222,1.2195,1.2256,1.2186,0.22%,3909
12/26/2014,1.2176,1.2224,1.2228,1.2168,-0.38%,3910
12/29/2014,1.2152,1.2182,1.2221,1.2142,-0.20%,3911
12/30/2014,1.2157,1.2151,1.2188,1.2123,0.04%,3912
12/31/2014,1.2098,1.2155,1.2172,1.2096,-0.49%,3913
1/1/2015,1.2104,1.21,1.2107,1.2094,0.05%,3914
1/2/2015,1.2003,1.2106,1.2111,1.2001,-0.83%,3915
1/5/2015,1.1934,1.2003,1.2008,1.1883,-0.57%,3916
1/6/2015,1.1889,1.1933,1.1969,1.1884,-0.38%,3917
1/7/2015,1.1839,1.1892,1.1898,1.1803,-0.42%,3918
1/8/2015,1.1793,1.1839,1.1848,1.1753,-0.39%,3919
1/9/2015,1.1841,1.1793,1.1848,1.1763,0.41%,3920
1/12/2015,1.1834,1.1838,1.1871,1.1786,-0.06%,3921
1/13/2015,1.1772,1.1833,1.186,1.1753,-0.52%,3922
1/14/2015,1.1789,1.1772,1.1846,1.1726,0.14%,3923
1/15/2015,1.1631,1.1789,1.1795,1.157,-1.34%,3924
1/16/2015,1.157,1.1633,1.165,1.1462,-0.52%,3925
1/19/2015,1.1606,1.1551,1.1641,1.1545,0.31%,3926
1/20/2015,1.1551,1.1606,1.1616,1.154,-0.47%,3927
1/21/2015,1.161,1.1553,1.1677,1.1542,0.51%,3928
1/22/2015,1.1366,1.161,1.1648,1.1317,-2.10%,3929
1/23/2015,1.1208,1.1366,1.1374,1.1114,-1.39%,3930
1/26/2015,1.1239,1.1186,1.1297,1.1099,0.28%,3931
1/27/2015,1.1381,1.1237,1.1423,1.1224,1.26%,3932
1/28/2015,1.1288,1.1382,1.1385,1.1276,-0.82%,3933
1/29/2015,1.132,1.1287,1.1369,1.1261,0.28%,3934
1/30/2015,1.1288,1.1321,1.1366,1.1279,-0.28%,3935
2/2/2015,1.1342,1.1284,1.1364,1.128,0.48%,3936
2/3/2015,1.1481,1.1343,1.1534,1.1313,1.23%,3937
2/4/2015,1.1347,1.1482,1.1486,1.1317,-1.17%,3938
2/5/2015,1.1477,1.1345,1.15,1.1304,1.15%,3939
2/6/2015,1.1315,1.1477,1.1488,1.1313,-1.41%,3940
2/9/2015,1.1324,1.1315,1.1359,1.1271,0.08%,3941
2/10/2015,1.1321,1.1327,1.1347,1.1274,-0.03%,3942
2/11/2015,1.1334,1.1321,1.1349,1.128,0.11%,3943
2/12/2015,1.1403,1.1334,1.1423,1.1302,0.61%,3944
2/13/2015,1.1385,1.1403,1.1443,1.138,-0.16%,3945
2/16/2015,1.1353,1.1385,1.1429,1.1317,-0.28%,3946
2/17/2015,1.1412,1.1354,1.145,1.1322,0.52%,3947
2/18/2015,1.1397,1.1412,1.1418,1.1334,-0.13%,3948
2/19/2015,1.1366,1.1397,1.145,1.1355,-0.27%,3949
2/20/2015,1.1381,1.137,1.1431,1.128,0.13%,3950
2/23/2015,1.1332,1.1385,1.1414,1.1296,-0.43%,3951
2/24/2015,1.1341,1.1336,1.136,1.1289,0.08%,3952
2/25/2015,1.1362,1.134,1.1389,1.1334,0.19%,3953
2/26/2015,1.1198,1.1361,1.1381,1.1184,-1.44%,3954
2/27/2015,1.1195,1.1199,1.1248,1.1178,-0.03%,3955
3/2/2015,1.1185,1.1187,1.1242,1.1159,-0.09%,3956
3/3/2015,1.1176,1.1183,1.1219,1.1155,-0.08%,3957
3/4/2015,1.1079,1.1178,1.1187,1.1062,-0.87%,3958
3/5/2015,1.1031,1.1079,1.1115,1.0989,-0.43%,3959
3/6/2015,1.0844,1.1033,1.1035,1.0842,-1.70%,3960
3/9/2015,1.0852,1.0832,1.0908,1.0823,0.07%,3961
3/10/2015,1.0698,1.0851,1.0856,1.0692,-1.42%,3962
3/11/2015,1.0547,1.0699,1.0718,1.0511,-1.41%,3963
3/12/2015,1.0635,1.0547,1.0684,1.0495,0.83%,3964
3/13/2015,1.0495,1.0637,1.0639,1.0462,-1.32%,3965
3/16/2015,1.0568,1.0494,1.0621,1.0459,0.70%,3966
3/17/2015,1.0598,1.0566,1.065,1.0551,0.28%,3967
3/18/2015,1.0867,1.0598,1.1033,1.0581,2.54%,3968
3/19/2015,1.066,1.0866,1.0915,1.0613,-1.90%,3969
3/20/2015,1.0822,1.0661,1.0883,1.065,1.52%,3970
3/23/2015,1.0947,1.0837,1.0972,1.0768,1.16%,3971
3/24/2015,1.0926,1.0947,1.1031,1.0892,-0.19%,3972
3/25/2015,1.0972,1.0926,1.1016,1.0901,0.42%,3973
3/26/2015,1.0884,1.0969,1.1052,1.0856,-0.80%,3974
3/27/2015,1.0888,1.0886,1.0949,1.0802,0.04%,3975
3/30/2015,1.0834,1.0889,1.0897,1.0811,-0.50%,3976
3/31/2015,1.0731,1.0833,1.0846,1.0713,-0.95%,3977
4/1/2015,1.0764,1.0735,1.0801,1.0719,0.31%,3978
4/2/2015,1.0884,1.0764,1.0905,1.0751,1.11%,3979
4/3/2015,1.0978,1.0883,1.1028,1.0864,0.86%,3980
4/6/2015,1.0924,1.0991,1.1037,1.0911,-0.49%,3981
4/7/2015,1.0816,1.0922,1.0957,1.0805,-0.99%,3982
4/8/2015,1.0781,1.0816,1.0888,1.0764,-0.32%,3983
4/9/2015,1.0659,1.0781,1.0789,1.0638,-1.13%,3984
4/10/2015,1.0604,1.066,1.0685,1.0569,-0.52%,3985
4/13/2015,1.0568,1.0602,1.0619,1.052,-0.34%,3986
4/14/2015,1.0654,1.0566,1.0709,1.053,0.81%,3987
4/15/2015,1.0686,1.0655,1.0703,1.0572,0.30%,3988
4/16/2015,1.0762,1.0684,1.0819,1.0625,0.71%,3989
4/17/2015,1.0807,1.0762,1.085,1.0737,0.42%,3990
4/20/2015,1.0737,1.0821,1.0825,1.0713,-0.65%,3991
4/21/2015,1.0736,1.074,1.0784,1.0661,-0.01%,3992
4/22/2015,1.0726,1.0736,1.0802,1.0709,-0.09%,3993
4/23/2015,1.0827,1.0726,1.0848,1.0667,0.94%,3994
4/24/2015,1.0874,1.0825,1.0901,1.0785,0.43%,3995
4/27/2015,1.0888,1.0873,1.0928,1.0821,0.13%,3996
4/28/2015,1.0981,1.0894,1.0991,1.0859,0.85%,3997
4/29/2015,1.1132,1.0983,1.1189,1.096,1.38%,3998
4/30/2015,1.1225,1.113,1.1269,1.1073,0.84%,3999
5/1/2015,1.1202,1.1223,1.129,1.1176,-0.20%,4000
5/4/2015,1.1146,1.1202,1.1226,1.1123,-0.50%,4001
5/5/2015,1.1186,1.1147,1.1223,1.1067,0.36%,4002
5/6/2015,1.1353,1.1187,1.1372,1.1176,1.49%,4003
5/7/2015,1.1267,1.1347,1.1393,1.1237,-0.76%,4004
5/8/2015,1.1204,1.1267,1.129,1.1178,-0.56%,4005
5/11/2015,1.1155,1.1197,1.1207,1.1131,-0.44%,4006
5/12/2015,1.1214,1.1155,1.1277,1.1134,0.53%,4007
5/13/2015,1.1357,1.1214,1.1385,1.1204,1.28%,4008
5/14/2015,1.141,1.1359,1.1447,1.1341,0.47%,4009
5/15/2015,1.1452,1.141,1.1467,1.1324,0.37%,4010
5/18/2015,1.1315,1.1441,1.145,1.1298,-1.20%,4011
5/19/2015,1.1149,1.1317,1.1328,1.1119,-1.47%,4012
5/20/2015,1.1093,1.115,1.1156,1.1063,-0.50%,4013
5/21/2015,1.1113,1.1092,1.1181,1.108,0.18%,4014
5/22/2015,1.1018,1.1115,1.1211,1.1004,-0.85%,4015
5/25/2015,1.0978,1.1006,1.1012,1.0961,-0.36%,4016
5/26/2015,1.0873,1.0978,1.0985,1.0863,-0.96%,4017
5/27/2015,1.0905,1.0873,1.0931,1.082,0.29%,4018
5/28/2015,1.0949,1.0905,1.096,1.0869,0.40%,4019
5/29/2015,1.0988,1.0948,1.1006,1.0926,0.36%,4020
6/1/2015,1.0928,1.0989,1.0991,1.0888,-0.55%,4021
6/2/2015,1.1155,1.0928,1.1193,1.0915,2.08%,4022
6/3/2015,1.1275,1.1151,1.1284,1.1079,1.08%,4023
6/4/2015,1.1239,1.1276,1.1381,1.1227,-0.32%,4024
6/5/2015,1.1113,1.1239,1.1281,1.105,-1.12%,4025
6/8/2015,1.1292,1.1113,1.1307,1.108,1.61%,4026
6/9/2015,1.1284,1.1292,1.1345,1.1214,-0.07%,4027
6/10/2015,1.1326,1.1286,1.1387,1.1261,0.37%,4028
6/11/2015,1.1258,1.1325,1.1332,1.1183,-0.60%,4029
6/12/2015,1.1269,1.1258,1.1298,1.1151,0.10%,4030
6/15/2015,1.1284,1.1225,1.1294,1.1189,0.13%,4031
6/16/2015,1.1248,1.1283,1.1331,1.1206,-0.32%,4032
6/17/2015,1.1337,1.1249,1.136,1.1213,0.79%,4033
6/18/2015,1.136,1.1337,1.1438,1.1331,0.20%,4034
6/19/2015,1.1353,1.136,1.1393,1.1292,-0.06%,4035
6/22/2015,1.1341,1.1363,1.1411,1.1312,-0.11%,4036
6/23/2015,1.117,1.1341,1.1348,1.1135,-1.51%,4037
6/24/2015,1.1207,1.1171,1.1237,1.1156,0.33%,4038
6/25/2015,1.1204,1.1204,1.1227,1.1153,-0.03%,4039
6/26/2015,1.1166,1.1207,1.1221,1.1131,-0.34%,4040
6/29/2015,1.1236,1.1031,1.1279,1.0954,0.63%,4041
6/30/2015,1.1138,1.1237,1.1246,1.1114,-0.87%,4042
7/1/2015,1.1054,1.1139,1.1172,1.1042,-0.75%,4043
7/2/2015,1.1084,1.1054,1.1124,1.1031,0.27%,4044
7/3/2015,1.1114,1.1086,1.1119,1.1066,0.27%,4045
7/6/2015,1.1057,1.0993,1.1097,1.0969,-0.51%,4046
7/7/2015,1.1012,1.1056,1.1061,1.0917,-0.41%,4047
7/8/2015,1.1077,1.1012,1.1094,1.0974,0.59%,4048
7/9/2015,1.1038,1.1078,1.1126,1.0992,-0.35%,4049
7/10/2015,1.1164,1.1037,1.1218,1.1031,1.14%,4050
7/13/2015,1.1004,1.1107,1.1197,1.0995,-1.43%,4051
7/14/2015,1.1012,1.1004,1.1084,1.0966,0.07%,4052
7/15/2015,1.0949,1.101,1.1035,1.093,-0.57%,4053
7/16/2015,1.0875,1.0947,1.0964,1.0856,-0.68%,4054
7/17/2015,1.0829,1.0875,1.0907,1.0827,-0.42%,4055
7/20/2015,1.0827,1.0833,1.0872,1.081,-0.02%,4056
7/21/2015,1.0937,1.0825,1.097,1.0811,1.02%,4057
7/22/2015,1.0934,1.0936,1.0966,1.0869,-0.03%,4058
7/23/2015,1.0983,1.0928,1.1019,1.0922,0.45%,4059
7/24/2015,1.0984,1.0983,1.0997,1.0926,0.01%,4060
7/27/2015,1.1094,1.0974,1.113,1.097,1.00%,4061
7/28/2015,1.1059,1.1089,1.1101,1.1022,-0.32%,4062
7/29/2015,1.0986,1.1061,1.1086,1.0967,-0.66%,4063
7/30/2015,1.0933,1.0987,1.0992,1.0894,-0.48%,4064
7/31/2015,1.0988,1.0934,1.1114,1.0921,0.50%,4065
8/3/2015,1.0951,1.097,1.0997,1.0941,-0.34%,4066
8/4/2015,1.0882,1.0951,1.0989,1.0877,-0.63%,4067
8/5/2015,1.0906,1.0883,1.0938,1.0849,0.22%,4068
8/6/2015,1.0925,1.0909,1.0944,1.0876,0.17%,4069
8/7/2015,1.0968,1.093,1.0981,1.0857,0.39%,4070
8/10/2015,1.1019,1.0969,1.1044,1.0927,0.46%,4071
8/11/2015,1.104,1.1019,1.1088,1.096,0.19%,4072
8/12/2015,1.1157,1.104,1.1212,1.1023,1.06%,4073
8/13/2015,1.1149,1.1157,1.1189,1.108,-0.07%,4074
8/14/2015,1.1107,1.1149,1.1189,1.1096,-0.38%,4075
8/17/2015,1.1081,1.1106,1.1125,1.1058,-0.23%,4076
8/18/2015,1.1021,1.1083,1.1096,1.1018,-0.54%,4077
8/19/2015,1.1119,1.1023,1.1137,1.1019,0.89%,4078
8/20/2015,1.1242,1.1117,1.1246,1.1105,1.11%,4079
8/21/2015,1.1389,1.1244,1.1393,1.1229,1.31%,4080
8/24/2015,1.162,1.1363,1.1713,1.1363,2.03%,4081
8/25/2015,1.1517,1.1619,1.1625,1.1399,-0.89%,4082
8/26/2015,1.1315,1.1515,1.1561,1.129,-1.75%,4083
8/27/2015,1.1245,1.1314,1.1366,1.1204,-0.62%,4084
8/28/2015,1.1179,1.1247,1.131,1.1156,-0.59%,4085
8/31/2015,1.1214,1.1176,1.1265,1.1162,0.31%,4086
9/1/2015,1.1319,1.1211,1.1333,1.1206,0.94%,4087
9/2/2015,1.1227,1.1311,1.1319,1.1214,-0.81%,4088
9/3/2015,1.1124,1.1227,1.1246,1.1088,-0.92%,4089
9/4/2015,1.1147,1.1124,1.1181,1.1089,0.21%,4090
9/7/2015,1.1168,1.1157,1.1178,1.112,0.19%,4091
9/8/2015,1.12,1.117,1.1229,1.1152,0.29%,4092
9/9/2015,1.1207,1.1202,1.1219,1.1133,0.06%,4093
9/10/2015,1.128,1.1209,1.1299,1.1174,0.65%,4094
9/11/2015,1.134,1.1279,1.1349,1.1254,0.53%,4095
9/14/2015,1.1321,1.1338,1.1375,1.1285,-0.17%,4096
9/15/2015,1.1267,1.1313,1.1328,1.1258,-0.48%,4097
9/16/2015,1.129,1.1267,1.1321,1.1212,0.20%,4098
9/17/2015,1.1437,1.129,1.1442,1.1284,1.30%,4099
9/18/2015,1.1305,1.1435,1.146,1.1267,-1.15%,4100
9/21/2015,1.1189,1.1284,1.1332,1.1183,-1.03%,4101
9/22/2015,1.112,1.1188,1.1209,1.1114,-0.62%,4102
9/23/2015,1.1187,1.112,1.1214,1.1105,0.60%,4103
9/24/2015,1.123,1.1185,1.1296,1.1164,0.38%,4104
9/25/2015,1.1195,1.1227,1.1231,1.1115,-0.31%,4105
9/28/2015,1.1246,1.1195,1.125,1.1149,0.46%,4106
9/29/2015,1.1249,1.1247,1.1285,1.1196,0.03%,4107
9/30/2015,1.1177,1.1246,1.1262,1.1157,-0.64%,4108
10/1/2015,1.1195,1.1176,1.121,1.1134,0.16%,4109
10/2/2015,1.1211,1.1196,1.1319,1.1151,0.14%,4110
10/5/2015,1.1185,1.122,1.129,1.117,-0.23%,4111
10/6/2015,1.1271,1.1193,1.1282,1.1174,0.77%,4112
10/7/2015,1.1235,1.1269,1.1284,1.121,-0.32%,4113
10/8/2015,1.1279,1.1235,1.1325,1.1232,0.39%,4114
10/9/2015,1.1358,1.1282,1.1391,1.1269,0.70%,4115
10/12/2015,1.1355,1.1355,1.1397,1.1351,-0.03%,4116
10/13/2015,1.1379,1.1358,1.1413,1.1346,0.21%,4117
10/14/2015,1.1473,1.1378,1.149,1.1374,0.83%,4118
10/15/2015,1.1383,1.1474,1.1496,1.1363,-0.78%,4119
10/16/2015,1.1347,1.1383,1.1397,1.1334,-0.32%,4120
10/19/2015,1.1327,1.1352,1.1382,1.1307,-0.18%,4121
10/20/2015,1.1345,1.1326,1.1387,1.1324,0.16%,4122
10/21/2015,1.1339,1.1347,1.138,1.1335,-0.05%,4123
10/22/2015,1.1107,1.1338,1.1351,1.1098,-2.05%,4124
10/23/2015,1.1018,1.1111,1.1142,1.0997,-0.80%,4125
10/26/2015,1.1056,1.1008,1.1069,1.0987,0.34%,4126
10/27/2015,1.1048,1.1056,1.1079,1.1029,-0.07%,4127
10/28/2015,1.092,1.105,1.1096,1.0894,-1.16%,4128
10/29/2015,1.0976,1.0924,1.0985,1.0903,0.51%,4129
10/30/2015,1.1006,1.0976,1.1073,1.0964,0.27%,4130
11/2/2015,1.1015,1.1015,1.1053,1.1001,0.08%,4131
11/3/2015,1.0968,1.1014,1.1031,1.0936,-0.43%,4132
11/4/2015,1.0863,1.0962,1.0968,1.0842,-0.96%,4133
11/5/2015,1.0884,1.0865,1.0898,1.0835,0.19%,4134
11/6/2015,1.0741,1.0886,1.0896,1.0709,-1.31%,4135
11/9/2015,1.0752,1.0738,1.0793,1.0719,0.10%,4136
11/10/2015,1.0724,1.0751,1.0764,1.0673,-0.26%,4137
11/11/2015,1.0744,1.0724,1.0774,1.0705,0.19%,4138
11/12/2015,1.0817,1.0743,1.0829,1.069,0.68%,4139
11/13/2015,1.0779,1.0816,1.0818,1.0715,-0.35%,4140
11/16/2015,1.0686,1.0751,1.0781,1.0675,-0.86%,4141
11/17/2015,1.0644,1.069,1.0696,1.0633,-0.39%,4142
11/18/2015,1.0659,1.064,1.0694,1.0617,0.14%,4143
11/19/2015,1.0734,1.0657,1.0764,1.0654,0.70%,4144
11/20/2015,1.0646,1.0736,1.0745,1.0641,-0.82%,4145
11/23/2015,1.0636,1.0647,1.0658,1.0593,-0.09%,4146
11/24/2015,1.0641,1.0634,1.0674,1.062,0.05%,4147
11/25/2015,1.0627,1.0642,1.069,1.0566,-0.13%,4148
11/26/2015,1.061,1.0627,1.0633,1.06,-0.16%,4149
11/27/2015,1.0593,1.061,1.064,1.057,-0.16%,4150
11/30/2015,1.0564,1.0591,1.0596,1.0558,-0.27%,4151
12/1/2015,1.0631,1.0566,1.0638,1.0562,0.63%,4152
12/2/2015,1.0615,1.0633,1.0644,1.0553,-0.15%,4153
12/3/2015,1.0941,1.0616,1.0983,1.0541,3.07%,4154
12/4/2015,1.0886,1.0939,1.0957,1.0837,-0.50%,4155
12/7/2015,1.0835,1.0859,1.0888,1.0795,-0.47%,4156
12/8/2015,1.0894,1.0835,1.0901,1.0827,0.54%,4157
12/9/2015,1.1025,1.0888,1.1042,1.0877,1.20%,4158
12/10/2015,1.0941,1.1027,1.1029,1.0924,-0.76%,4159
12/11/2015,1.0989,1.0943,1.1033,1.0926,0.44%,4160
12/14/2015,1.0992,1.0985,1.105,1.0946,0.03%,4161
12/15/2015,1.0928,1.0991,1.1059,1.0903,-0.58%,4162
12/16/2015,1.0913,1.0932,1.1008,1.0888,-0.14%,4163
12/17/2015,1.0825,1.0915,1.0915,1.08,-0.81%,4164
12/18/2015,1.0868,1.0828,1.0877,1.0806,0.40%,4165
12/21/2015,1.0915,1.0863,1.0941,1.0848,0.43%,4166
12/22/2015,1.0955,1.0913,1.0985,1.0901,0.37%,4167
12/23/2015,1.0909,1.0955,1.0957,1.0869,-0.42%,4168
12/24/2015,1.0972,1.0913,1.0976,1.0903,0.58%,4169
12/25/2015,1.0977,1.0973,1.0979,1.0945,0.05%,4170
12/28/2015,1.0968,1.0965,1.0995,1.0951,-0.08%,4171
12/29/2015,1.0917,1.0968,1.0992,1.0899,-0.46%,4172
